country_code,year,gdp,unemployment_rate,male_unemployment_rate,female_unemployment_rate,poverty_headcount_ratio,literacy_rate,electric_power_consumption,education_expenditure_ratio,current_health_expenditure_ratio,current_health_expenditure_per_capita
CHL,1963,5702520146.03167,,,,,,,,,
CHN,1963,50812227918.5753,,,,,,,,,
CIV,1963,761047198.029653,,,,,,,,,
CMR,1963,718320845.044338,,,,,,,,,
COD,1963,6213185742.57426,,,,,,,,,
COG,1963,172233430.657858,,,,,,,,,
COL,1963,4836166666.66667,,,,,,,,,
COM,1963,,,,,,,,,,
CPV,1963,,,,,,,,,,
CRI,1963,511902136.809973,,,,,,,,,
CUB,1963,,,,,,,,,,
CUW,1963,,,,,,,,,,
CYM,1963,,,,,,,,,,
CYP,1963,,,,,,,,,,
CZE,1963,,,,,,,,,,
DEU,1963,112232503744.1,,,,,,,,,
DJI,1963,,,,,,,,,,
DMA,1963,,,,,,,,,,
DNK,1963,8466044979.87996,,,,,,,,,
DOM,1963,940799900.0,,,,,,,,,
DZA,1963,2702982017.63803,,,,,,,,,
ECU,1963,1824343870.71407,,,,,,,,,
EGY,1963,4187146231.56839,,,,,,,,,
ERI,1963,,,,,,,,,,
ESP,1963,19631714759.6491,,,,,,,,,
EST,1963,,,,,,,,,,
ETH,1963,1825058827.83853,,,,,,,,,
FIN,1963,6958916548.12933,,,,,,,,,
FJI,1963,129454728.623599,,,,,,,,,
FRA,1963,83957182115.028,,,,,,,,,
FRO,1963,,,,,,,,,,
FSM,1963,,,,,,,,,,
GAB,1963,154480244.055222,,,,,,,,,
GBR,1963,86561961812.3249,,,,,,,,,
GEO,1963,,,,,,,,,,
GHA,1963,1540797588.57221,,,,,,,,,
GIB,1963,,,,,,,,,,
GIN,1963,,,,,,,,,,
GMB,1963,,,,,,,,,,
GNB,1963,,,,,,,,,,
GNQ,1963,44266666.6666667,,,,,,,,,
GRC,1963,5813285626.64404,,,,,,,,,
GRD,1963,,,,,,,,,,
GRL,1963,,,,,,,,,,
GTM,1963,1262800000.0,,,,,,,,,
GUM,1963,,,,,,,,,,
GUY,1963,175757893.938598,,,,,,,,,
HKG,1963,1935298266.45384,,,,,,,,,
HND,1963,410200000.0,,,,,,,,,
HRV,1963,,,,,,,,,,
HTI,1963,294883400.0,,,,,,,,,
HUN,1963,,,,,,,,,,
IDN,1963,,,,,,,,,,
IMN,1963,,,,,,,,,,
IND,1963,48421923459.1235,,,,,,,,,
IRL,1963,2505073357.88508,,,,,,,,,
IRN,1963,4928628018.38944,,,,,,,,,
IRQ,1963,1805901510.0394,,,,,,,,,
ISL,1963,345175036.090555,,,,,,,,,
ISR,1963,3535949088.90947,,,,,,,,,
ITA,1963,60035924617.9277,,,,,,,,,
JAM,1963,826706669.317332,,,,,,,,,
JOR,1963,,,,,,,,,,
JPN,1963,74379284603.3875,1.3,1.2,1.3,,,,,,
KAZ,1963,,,,,,,,,,
KEN,1963,926589349.36426,,,,,,,,,
KGZ,1963,,,,,,,,,,
KHM,1963,,,,,,,,,,
KIR,1963,,,,,,,,,,
KNA,1963,12833301.2500802,,,,,,,,,
KOR,1963,3988461538.46154,,,,,,,,,
KWT,1963,1900895856.66293,,,,,,,,,
LAO,1963,,,,,,,,,,
LBN,1963,,,,,,,,,,
LBR,1963,200229600.0,,,,,,,,,
LBY,1963,892327910.668836,,,,,,,,,
LCA,1963,,,,,,,,,,
LIE,1963,,,,,,,,,,
LKA,1963,1240672268.90756,,,,,,,,,
LSO,1963,47039981.1840075,,,,,,,,,
LTU,1963,,,,,,,,,,
LUX,1963,797902154.238122,,,,,,,,,
LVA,1963,,,,,,,,,,
MAC,1963,,,,,,,,,,
MAF,1963,,,,,,,,,,
MAR,1963,2657252578.30763,,,,,,,,,
MCO,1963,,,,,,,,,,
MDA,1963,,,,,,,,,,
MDG,1963,759345863.732667,,,,,,,,,
MDV,1963,,,,,,,,,,
MEX,1963,16960000000.0,,,,,,,,,
MHL,1963,,,,,,,,,,
MKD,1963,,,,,,,,,,
MLI,1963,,,,,,,,,,
MLT,1963,,,,,,,,,,
MMR,1963,598998418.724583,,,,,,,,,
MNE,1963,,,,,,,,,,
MNG,1963,,,,,,,,,,
MNP,1963,,,,,,,,,,
MOZ,1963,,,,,,,,,,
MRT,1963,168186297.281077,,,,,,,,,
MUS,1963,253839557.949558,,,,,,,,,
MWI,1963,,,,,,,,,,
MYS,1963,2510110348.16184,,,,,,,,,
NAM,1963,,,,,,,,,,
NCL,1963,,,,,,,,,,
NER,1963,586294878.744643,,,,,,,,,
NGA,1963,5165590253.7639,,,,,,,,,
NIC,1963,297324163.095513,,,,,,,,,
NLD,1963,17193744109.0367,,,,,,,,,
NOR,1963,6553269535.51009,,,,,,,,,
NPL,1963,496947904.443033,,,,,,,,,
NRU,1963,,,,,,,,,,
NZL,1963,6699741645.07827,,,,,,,,,
OMN,1963,59912762.5382854,,,,,,,,,
PAK,1963,4630827383.45233,,,,,,,,,
PAN,1963,722784500.0,,,,,,,,,
PER,1963,3598272493.3109,,,,,,,,,
PHL,1963,5505023238.40669,,,,,,,,,
PLW,1963,,,,,,,,,,
PNG,1963,275968044.154887,,,,,,,,,
POL,1963,,,,,,,,,,
PRI,1963,2333600000.0,,,,,,,,,
PRK,1963,,,,,,,,,,
PRT,1963,4084251592.81599,,,,,,,,,
PRY,1963,383904761.904762,,,,,,,,,
PSE,1963,,,,,,,,,,
PYF,1963,,,,,,,,,,
QAT,1963,,,,,,,,,,
ROU,1963,,,,,,,,,,
RUS,1963,,,,,,,,,,
RWA,1963,128000000.0,,,,,,,,,
SAU,1963,2207393171.55556,,,,,,,,,
SDN,1963,1351234926.33899,,,,,,,,,
SEN,1963,1122139861.67805,,,,,,,,,
SGP,1963,917608012.491752,,,,,,,,,
SLB,1963,,,,,,,,,,
SLE,1963,348700980.392157,,,,,,,,,
SLV,1963,,,,,,,,,,
SMR,1963,,,,,,,,,,
SOM,1963,216145935.941626,,,,,,,,,
SRB,1963,,,,,,,,,,
SSD,1963,,,,,,,,,,
STP,1963,,,,,,,,,,
SUR,1963,125950000.0,,,,,,,,,
SVK,1963,,,,,,,,,,
SVN,1963,,,,,,,,,,
SWE,1963,20342365392.2225,,,,,,,,,
SWZ,1963,54129438.3482247,,,,,,,,,
SXM,1963,,,,,,,,,,
SYC,1963,13923028.5422085,,,,,,,,,
SYR,1963,1200447408.37696,,,,,,,,,
TCA,1963,,,,,,,,,,
TCD,1963,371767002.194886,,,,,,,,,
TGO,1963,202305865.235908,,,,,,,,,
THA,1963,3540403456.55305,,,,,,,,,
TJK,1963,,,,,,,,,,
TKM,1963,,,,,,,,,,
TLS,1963,,,,,,,,,,
TON,1963,,,,,,,,,,
TTO,1963,678239329.401676,,,,,,,,,
TUN,1963,1026737600.0,,,,,,,,,
TUR,1963,10355555555.5556,,,,,,,,,
TUV,1963,,,,,,,,,,
TZA,1963,3456579293.44828,,,,,,,,,
UGA,1963,516315231.449087,,,,,,,,,
UKR,1963,,,,,,,,,,
URY,1963,1539681490.78174,,,,,,,,,
USA,1963,638380883119.283,5.7,5.2,6.5,1.5,,,,,
UZB,1963,,,,,,,,,,
VCT,1963,13708299.0625857,,,,,,,,,
VEN,1963,9608717288.17057,,,,,,,,,
VGB,1963,,,,,,,,,,
VIR,1963,,,,,,,,,,
VNM,1963,,,,,,,,,,
VUT,1963,,,,,,,,,,
WSM,1963,,,,,,,,,,
YEM,1963,,,,,,,,,,
ZAF,1963,10854195658.3217,,,,,,,,,
ZMB,1963,704339718.545848,,,,,,,,,
ZWE,1963,1159511793.36199,,,,,,,,,
ABW,1964,,,,,,,,,,
AFG,1964,,,,,,,,,,
AGO,1964,,,,,,,,,,
ALB,1964,,,,,,,,,,
AND,1964,,,,,,,,,,
ARE,1964,,,,,,,,,,
ARG,1964,25605249381.7597,,,,,,,,,
ARM,1964,,,,,,,,,,
ASM,1964,,,,,,,,,,
ATG,1964,,,,,,,,,,
AUS,1964,23801123808.1798,,,,,,,,,
AUT,1964,9213648655.97511,,,,,,,,,
AZE,1964,,,,,,,,,,
BDI,1964,260750008.0,,,,,,,,,
BEL,1964,16168044450.2523,,,,,,,,,
BEN,1964,269819005.87814,,,,,,,,,
BFA,1964,410321644.964911,,,,,,,,,
BGD,1964,5386054833.33333,,,,,,,,,
BGR,1964,,,,,,,,,,
BHR,1964,,,,,,,,,,
BHS,1964,266560042.649607,,,,,,,,,
BIH,1964,,,,,,,,,,
BLR,1964,,,,,,,,,,
BLZ,1964,36194586.1945862,,,,,,,,,
BMU,1964,92200000.0,,,,,,,,,
BOL,1964,538583333.333333,,,,,,,,,
BRA,1964,20963733694.9749,,,,,,,,,
BRB,1964,99252731.4515047,,,,,,,,,
BRN,1964,,,,,,,,,,
BTN,1964,,,,,,,,,,
BWA,1964,41616347.7906865,,,,,,,,,
CAF,1964,142025078.735754,,,,,,,,,
CAN,1964,49503663836.3665,,,,,,,,,
CHE,1964,15833133857.6281,,,,,,,,,
CHL,1964,6065708668.32735,,,,,,,,,
CHN,1964,59821862703.4023,,,,,,,,,
CIV,1964,921063326.589918,,,,,,,,,
CMR,1964,776650176.904453,,,,,,,,,
COD,1964,2881545272.72727,,,,,,,,,
COG,1964,185693724.905233,,,,,,,,,
COL,1964,5973366666.66667,,,,,,,,,
COM,1964,,,,,,,,,,
CPV,1964,,,,,,,,,,
CRI,1964,542578367.242598,,,,,,,,,
CUB,1964,,,,,,,,,,
CUW,1964,,,,,,,,,,
CYM,1964,,,,,,,,,,
CYP,1964,,,,,,,,,,
CZE,1964,,,,,,,,,,
DEU,1964,123330404665.086,,,,,,,,,
DJI,1964,,,,,,,,,,
DMA,1964,,,,,,,,,,
DNK,1964,9677401337.17309,,,,,,,,,
DOM,1964,1025599900.0,,,,,,,,,
DZA,1964,2909316435.2874,,,,,,,,,
ECU,1964,2244146102.98333,,,,,,,,,
EGY,1964,4709245761.67881,,,,,,,,,
ERI,1964,,,,,,,,,,
ESP,1964,21966876027.2517,,,,,,,,,
EST,1964,,,,,,,,,,
ETH,1964,1984129185.6,,,,,,,,,
FIN,1964,7848987792.54261,,,,,,,,,
FJI,1964,140032741.468329,,,,,,,,,
FRA,1964,93079224076.2648,,,,,,,,,
FRO,1964,,,,,,,,,,
FSM,1964,,,,,,,,,,
GAB,1964,215679855.342091,,,,,,,,,
GBR,1964,94407558351.1616,,,,,,,,,
GEO,1964,,,,,,,,,,
GHA,1964,1731296199.52296,,,,,,,,,
GIB,1964,,,,,,,,,,
GIN,1964,,,,,,,,,,
GMB,1964,,,,,,,,,,
GNB,1964,,,,,,,,,,
GNQ,1964,51915000.0,,,,,,,,,
GRC,1964,6576906345.11518,,,,,,,,,
GRD,1964,,,,,,,,,,
GRL,1964,,,,,,,,,,
GTM,1964,1299099900.0,,,,,,,,,
GUM,1964,,,,,,,,,,
GUY,1964,194774513.063717,,,,,,,,,
HKG,1964,2206466461.26434,,,,,,,,,
HND,1964,457000000.0,,,,,,,,,
HRV,1964,,,,,,,,,,
HTI,1964,325281200.0,,,,,,,,,
HUN,1964,,,,,,,,,,
IDN,1964,,,,,,,,,,
IMN,1964,,,,,,,,,,
IND,1964,56480289940.9899,,,,,,,,,
IRL,1964,2851091646.43165,,,,,,,,,
IRN,1964,5379845647.69637,,,,,,,,,
IRQ,1964,2136408197.83672,,,,,,,,,
ISL,1964,440797869.282266,,,,,,,,,
ISR,1964,4024344852.54797,,,,,,,,,
ITA,1964,65720771779.4768,,,,,,,,,
JAM,1964,897949000.8204,,,,,,,,,
JOR,1964,,,,,,,,,,
JPN,1964,87490590817.9803,1.1,1.1,1.3,,,,,,
KAZ,1964,,,,,,,,,,
KEN,1964,998759334.496266,,,,,,,,,
KGZ,1964,,,,,,,,,,
KHM,1964,,,,,,,,,,
KIR,1964,,,,,,,,,,
KNA,1964,13416633.1250839,,,,,,,,,
KOR,1964,3459019942.79079,,,,,,,,,
KWT,1964,2071668533.03471,,,,,,,,,
LAO,1964,,,,,,,,,,
LBN,1964,,,,,,,,,,
LBR,1964,218929100.0,,,,,,,,,
LBY,1964,1341395421.44183,,,,,,,,,
LCA,1964,,,,,,,,,,
LIE,1964,,,,,,,,,,
LKA,1964,1309747899.15966,,,,,,,,,
LSO,1964,51939979.2240083,,,,,,,,,
LTU,1964,,,,,,,,,,
LUX,1964,910877686.268584,,,,,,,,,
LVA,1964,,,,,,,,,,
MAC,1964,,,,,,,,,,
MAF,1964,,,,,,,,,,
MAR,1964,2798345298.57781,,,,,,,,,
MCO,1964,,,,,,,,,,
MDA,1964,,,,,,,,,,
MDG,1964,802482183.728778,,,,,,,,,
MDV,1964,,,,,,,,,,
MEX,1964,20080000000.0,,,,,,,,,
MHL,1964,,,,,,,,,,
MKD,1964,,,,,,,,,,
MLI,1964,,,,,,,,,,
MLT,1964,,,,,,,,,,
MMR,1964,411419905.846621,,,,,,,,,
MNE,1964,,,,,,,,,,
MNG,1964,,,,,,,,,,
MNP,1964,,,,,,,,,,
MOZ,1964,,,,,,,,,,
MRT,1964,224495743.865038,,,,,,,,,
MUS,1964,218914569.184569,,,,,,,,,
MWI,1964,,,,,,,,,,
MYS,1964,2674423922.48842,,,,,,,,,
NAM,1964,,,,,,,,,,
NCL,1964,,,,,,,,,,
NER,1964,582816396.404409,,,,,,,,,
NGA,1964,5552931318.82747,,,,,,,,,
NIC,1964,347119918.158577,,,,,,,,,
NLD,1964,20232048552.8327,,,,,,,,,
NOR,1964,7206522121.80418,,,,,,,,,
NPL,1964,496098775.308642,,,,,,,,,
NRU,1964,,,,,,,,,,
NZL,1964,7340766415.01868,,,,,,,,,
OMN,1964,61872525.7988835,,,,,,,,,
PAK,1964,5204955900.88198,,,,,,,,,
PAN,1964,776137500.0,,,,,,,,,
PER,1964,4353664866.67985,,,,,,,,,
PHL,1964,5953756194.80988,,,,,,,,,
PLW,1964,,,,,,,,,,
PNG,1964,305312048.849928,,,,,,,,,
POL,1964,,,,,,,,,,
PRI,1964,2570500000.0,,,,,,,,,
PRK,1964,,,,,,,,,,
PRT,1964,4429202656.90741,,,,,,,,,
PRY,1964,408349206.349206,,,,,,,,,
PSE,1964,,,,,,,,,,
PYF,1964,,,,,,,,,,
QAT,1964,,,,,,,,,,
ROU,1964,,,,,,,,,,
RUS,1964,,,,,,,,,,
RWA,1964,129999994.0,,,,,,,,,
SAU,1964,2371808712.88889,,,,,,,,,
SDN,1964,1388282600.1961,,,,,,,,,
SEN,1964,1188930645.34423,,,,,,,,,
SGP,1964,894153311.424857,,,,,,,,,
SLB,1964,,,,,,,,,,
SLE,1964,372011437.908497,,,,,,,,,
SLV,1964,,,,,,,,,,
SMR,1964,,,,,,,,,,
SOM,1964,229529912.668035,,,,,,,,,
SRB,1964,,,,,,,,,,
SSD,1964,,,,,,,,,,
STP,1964,,,,,,,,,,
SUR,1964,134400000.0,,,,,,,,,
SVK,1964,,,,,,,,,,
SVN,1964,,,,,,,,,,
SWE,1964,22685750575.2235,,,,,,,,,
SWZ,1964,64980554.0077784,,,,,,,,,
SXM,1964,,,,,,,,,,
SYC,1964,15393031.5557147,,,,,,,,,
SYR,1964,1339494267.01571,,,,,,,,,
TCA,1964,,,,,,,,,,
TCD,1964,392247517.728482,,,,,,,,,
TGO,1964,234572186.455851,,,,,,,,,
THA,1964,3889129942.30769,,,,,,,,,
TJK,1964,,,,,,,,,,
TKM,1964,,,,,,,,,,
TLS,1964,,,,,,,,,,
TON,1964,,,,,,,,,,
TTO,1964,711897520.256199,,,,,,,,,
TUN,1964,1025866792.15686,,,,,,,,,
TUR,1964,11177777777.7778,,,,,,,,,
TUV,1964,,,,,,,,,,
TZA,1964,3748840925.06363,,,,,,,,,
UGA,1964,589247687.30035,,,,,,,,,
UKR,1964,,,,,,,,,,
URY,1964,1975701816.46615,,,,,,,,,
USA,1964,685631590686.501,5.2,4.6,6.2,1.5,,,,,
UZB,1964,,,,,,,,,,
VCT,1964,14758296.4375922,,,,,,,,,
VEN,1964,8192413793.10345,,,,,,,,,
VGB,1964,,,,,,,,,,
VIR,1964,,,,,,,,,,
VNM,1964,,,,,,,,,,
VUT,1964,,,,,,,,,,
WSM,1964,,,,,,,,,,
YEM,1964,,,,,,,,,,
ZAF,1964,11955995217.6019,,,,,,,,,
ZMB,1964,822639671.273187,,,,,,,,,
ZWE,1964,1217138098.00196,,,,,,,,,
ABW,1965,,,,,,,,,,
AFG,1965,,,,,,,,,,
AGO,1965,,,,,,,,,,
ALB,1965,,,,,,,,,,
AND,1965,,,,,,,,,,
ARE,1965,,,,,,,,,,
ARG,1965,28344705966.6389,,,,,,,,,
ARM,1965,,,,,,,,,,
ASM,1965,,,,,,,,,,
ATG,1965,,,,,,,,,,
AUS,1965,25977284156.3655,,,,,,,,,
AUT,1965,10041659445.118,,,,,,,,,
AZE,1965,,,,,,,,,,
BDI,1965,158994962.962963,,,,,,,,,
BEL,1965,17597783297.4583,,,,,,,,,
BEN,1965,289908680.426395,,,,,,,,,
BFA,1965,422916789.7483,,,,,,,,,
BGD,1965,5906636791.66667,,,,,,,,,
BGR,1965,,,,,,,,,,
BHR,1965,,,,,,,,,,
BHS,1965,300272048.043528,,,,,,,,,
BIH,1965,,,,,,,,,,
BLR,1965,,,,,,,,,,
BLZ,1965,40110040.1100401,,,,,,,,,
BMU,1965,98000000.0,,,,,,,,,
BOL,1965,598333333.333333,,,,,,,,,
BRA,1965,22465522884.0988,,,,,,,,,
BRB,1965,105021996.861675,,,,,,,,,
BRN,1965,114039500.591268,,,,,,,,,
BTN,1965,,,,,,,,,,
BWA,1965,45788696.3343915,,,,,,,,,
CAF,1965,150574795.409863,,,,,,,,,
CAN,1965,54649410478.5226,,,,,,,,,
CHE,1965,16780226225.085,,,,,,,,,
CHL,1965,6183988944.34606,,,,,,,,,
CHN,1965,70565994356.1828,,,,,,,,,
CIV,1965,919771228.816095,,,,,,,,,
CMR,1965,814083265.511426,,,,,,,,,
COD,1965,4043901818.18182,,,,,,,,,
COG,1965,198318064.028924,,,,,,,,,
COL,1965,5760761904.7619,,,,,,,,,
COM,1965,,,,,,,,,,
CPV,1965,,,,,,,,,,
CRI,1965,592981162.264151,,,,,,,,,
CUB,1965,,,,,,,,,,
CUW,1965,,,,,,,,,,
CYM,1965,,,,,,,,,,
CYP,1965,,,,,,,,,,
CZE,1965,,,,,,,,,,
DEU,1965,134774688191.161,,,,,,,,,
DJI,1965,,,,,,,,,,
DMA,1965,,,,,,,,,,
DNK,1965,10870670865.3211,,,,,,,,,
DOM,1965,888100000.0,,,,,,,,,
DZA,1965,3136284306.85469,,,,,,,,,
ECU,1965,2387047395.70254,,,,,,,,,
EGY,1965,4948667540.41066,,,,,,,,,
ERI,1965,,,,,,,,,,
ESP,1965,25479619606.5284,,,,,,,,,
EST,1965,,,,,,,,,,
ETH,1965,2159998591.2,,,,,,,,,
FIN,1965,8680393838.88018,,,,,,,,,
FJI,1965,147084750.031482,,,,,,,,,
FRA,1965,100522559916.017,,,,,,,,,
FRO,1965,57954522.4217259,,,,,,,,,
FSM,1965,,,,,,,,,,
GAB,1965,226474285.779063,,,,,,,,,
GBR,1965,101824755078.991,,,,,,,,,
GEO,1965,,,,,,,,,,
GHA,1965,2053462968.0426,,,,,,,,,
GIB,1965,,,,,,,,,,
GIN,1965,,,,,,,,,,
GMB,1965,,,,,,,,,,
GNB,1965,,,,,,,,,,
GNQ,1965,64748333.3333333,,,,,,,,,
GRC,1965,7582209670.27425,,,,,,,,,
GRD,1965,,,,,,,,,,
GRL,1965,,,,,,,,,,
GTM,1965,1331399900.0,,,,,,,,,
GUM,1965,,,,,,,,,,
GUY,1965,213235294.117647,,,,,,,,,
HKG,1965,2435078534.03141,,,,,,,,,
HND,1965,508650000.0,,,,,,,,,
HRV,1965,,,,,,,,,,
HTI,1965,353251800.0,,,,,,,,,
HUN,1965,,,,,,,,,,
IDN,1965,,,,,,,,,,
IMN,1965,,,,,,,,,,
IND,1965,59556105229.0052,,,,,,,,,
IRL,1965,3035655793.5247,,,,,,,,,
IRN,1965,6197319929.0429,,,,,,,,,
IRQ,1965,2335785506.0858,,,,,,,,,
ISL,1965,531569563.888591,,,,,,,,,
ISR,1965,4329084428.62583,,,,,,,,,
ITA,1965,70717012186.1774,,,,,,,,,
JAM,1965,972159611.136156,,,,,,,,,
JOR,1965,599759760.096096,,,,,,,,,
JPN,1965,97338107605.8236,1.2,1.1,1.3,,,,,,
KAZ,1965,,,,,,,,,,
KEN,1965,997919320.832272,,,,,,,,,
KGZ,1965,,,,,,,,,,
KHM,1965,,,,,,,,,,
KIR,1965,,,,,,,,,,
KNA,1965,13593932.3220537,,,,,,,,,
KOR,1965,3120861498.91442,,,,,,,,,
KWT,1965,2097199161.12034,,,,,,,,,
LAO,1965,,,,,,,,,,
LBN,1965,,,,,,,,,,
LBR,1965,229260800.0,,,,,,,,,
LBY,1965,1804979680.40813,,,,,,,,,
LCA,1965,,,,,,,,,,
LIE,1965,,,,,,,,,,
LKA,1965,1698319327.73109,,,,,,,,,
LSO,1965,54879978.0480088,,,,,,,,,
LTU,1965,,,,,,,,,,
LUX,1965,929477284.788002,,,,,,,,,
LVA,1965,,,,,,,,,,
MAC,1965,,,,,,,,,,
MAF,1965,,,,,,,,,,
MAR,1965,2948331090.46752,,,,,,,,,
MCO,1965,,,,,,,,,,
MDA,1965,,,,,,,,,,
MDG,1965,833563472.9981,,,,,,,,,
MDV,1965,,,,,,,,,,
MEX,1965,21840000000.0,,,,,,,,,
MHL,1965,,,,,,,,,,
MKD,1965,,,,,,,,,,
MLI,1965,,,,,,,,,,
MLT,1965,,,,,,,,,,
MMR,1965,367053117.224523,,,,,,,,,
MNE,1965,,,,,,,,,,
MNG,1965,,,,,,,,,,
MNP,1965,,,,,,,,,,
MOZ,1965,,,,,,,,,,
MRT,1965,255340474.997828,,,,,,,,,
MUS,1965,230024160.524161,,,,,,,,,
MWI,1965,,,,,,,,,,
MYS,1965,2956337669.29525,,,,,,,,,
NAM,1965,,,,,,,,,,
NCL,1965,159594492.463655,,,,,,,,,
NER,1965,673383510.812866,,,,,,,,,
NGA,1965,5874537650.18494,,,,,,,,,
NIC,1965,564290020.384288,,,,,,,,,
NLD,1965,22721869808.1438,,,,,,,,,
NOR,1965,8111945661.21624,,,,,,,,,
NPL,1965,735267082.294264,,,,,,,,,
NRU,1965,,,,,,,,,,
NZL,1965,5706251400.19577,,,,,,,,,
OMN,1965,63279974.6880101,,,,,,,,,
PAK,1965,5929231415.37169,,,,,,,,,
PAN,1965,852485300.0,,,,,,,,,
PER,1965,5163008077.37371,,,,,,,,,
PHL,1965,6517349771.93386,,,,,,,,,
PLW,1965,,,,,,,,,,
PNG,1965,344176055.068169,,,,,,,,,
POL,1965,,,,,,,,,,
PRI,1965,2881500000.0,,,,,,,,,
PRK,1965,,,,,,,,,,
PRT,1965,4901711247.81592,,,,,,,,,
PRY,1965,443587301.587302,,,,,,,,,
PSE,1965,,,,,,,,,,
PYF,1965,176534588.403052,,,,,,,,,
QAT,1965,,,,,,,,,,
ROU,1965,,,,,,,,,,
RUS,1965,,,,,,,,,,
RWA,1965,148799980.0,,,,,,,,,
SAU,1965,2647955557.55556,,,,,,,,,
SDN,1965,1446869619.31898,,,,,,,,,
SEN,1965,1210058228.17112,,,,,,,,,
SGP,1965,974644096.144674,,,,,,,,,
SLB,1965,,,,,,,,,,
SLE,1965,359523809.523809,,,,,,,,,
SLV,1965,877720000.0,,,,,,,,,
SMR,1965,,,,,,,,,,
SOM,1965,243725898.029641,,,,,,,,,
SRB,1965,,,,,,,,,,
SSD,1965,,,,,,,,,,
STP,1965,,,,,,,,,,
SUR,1965,154150000.0,,,,,,,,,
SVK,1965,,,,,,,,,,
SVN,1965,,,,,,,,,,
SWE,1965,24964233890.5922,,,,,,,,,
SWZ,1965,70279971.8880112,,,,,,,,,
SXM,1965,,,,,,,,,,
SYC,1965,15603031.9862156,,,,,,,,,
SYR,1965,1472036540.13329,,,,,,,,,
TCA,1965,,,,,,,,,,
TCD,1965,416926303.316872,,,,,,,,,
TGO,1965,264505506.022433,,,,,,,,,
THA,1965,4388937649.03846,,,,,,,,,
TJK,1965,,,,,,,,,,
TKM,1965,,,,,,,,,,
TLS,1965,,,,,,,,,,
TON,1965,,,,,,,,,,
TTO,1965,736573158.567104,,,,,,,,,
TUN,1965,991047619.047619,,,,,,,,,
TUR,1965,11966666666.6667,,,,,,,,,
TUV,1965,,,,,,,,,,
TZA,1965,3817226546.22938,,,,,,,,,
UGA,1965,884502309.953801,,,,,,,,,
UKR,1965,,,,,,,,,,
URY,1965,1890767155.52622,,,,,,,,,
USA,1965,743503780837.106,4.5,4.0,5.5,1.2,,,,,
UZB,1965,,,,,,,,,,
VCT,1965,15108295.5625944,,,,,,,,,
VEN,1965,8427777777.77778,,,,,,,,,
VGB,1965,,,,,,,,,,
VIR,1965,,,,,,,,,,
VNM,1965,,,,,,,,,,
VUT,1965,,,,,,,,,,
WSM,1965,,,,,,,,,,
YEM,1965,,,,,,,,,,
ZAF,1965,13068994772.4021,,,,,,,,,
ZMB,1965,1061199575.94465,,,,,,,,,
ZWE,1965,1311435905.59467,,,,,,,,,
ABW,1966,,,,,,,,,,
AFG,1966,,,,,,,,,,
AGO,1966,,,,,,,,,,
ALB,1966,,,,,,,,,,
AND,1966,,,,,,,,,,
ARE,1966,,,,,,,,,,
ARG,1966,28630474727.9023,,,,,,,,,
ARM,1966,,,,,,,,,,
ASM,1966,,,,,,,,,,
ATG,1966,,,,,,,,,,
AUS,1966,27308964369.4343,,,,,,,,,
AUT,1966,10939526218.6393,,,,,,,,,
AZE,1966,,,,,,,,,,
BDI,1966,165444571.428571,,,,,,,,,
BEL,1966,18894891312.2977,,,,,,,,,
BEN,1966,302925235.151997,,,,,,,,,
BFA,1966,433889766.239436,,,,,,,,,
BGD,1966,6439687854.16667,,,,,,,,,
BGR,1966,,,,,,,,,,
BHR,1966,,,,,,,,,,
BHS,1966,346800000.0,,,,,,,,,
BIH,1966,,,,,,,,,,
BLR,1966,,,,,,,,,,
BLZ,1966,44450044.4500445,,,,,,,,,
BMU,1966,115000000.0,,,,,,,,,
BOL,1966,662500000.0,,,,,,,,,
BRA,1966,28283323733.1114,,,,,,,,,
BRB,1966,113195122.762193,,,,,,,,,
BRN,1966,132757528.044374,,,,,,,,,
BTN,1966,,,,,,,,,,
BWA,1966,51465655.3921083,,,,,,,,,
CAF,1966,157930018.091087,,,,,,,,,
CAN,1966,61252415404.686,,,,,,,,,
CHE,1966,18019402373.5388,,,,,,,,,
CHL,1966,7256882086.19585,,,,,,,,,
CHN,1966,76854053259.209,,,,,,,,,
CIV,1966,1024102880.05862,,,,,,,,,
CMR,1966,851112534.552636,,,,,,,,,
COD,1966,4532660181.81818,,,,,,,,,
COG,1966,220613581.972601,,,,,,,,,
COL,1966,5428518518.51852,,,,,,,,,
COM,1966,,,,,,,,,,
CPV,1966,,,,,,,,,,
CRI,1966,647305630.188679,,,,,,,,,
CUB,1966,,,,,,,,,,
CUW,1966,,,,,,,,,,
CYM,1966,,,,,,,,,,
CYP,1966,,,,,,,,,,
CZE,1966,,,,,,,,,,
DEU,1966,143304275683.979,,,,,,,,,
DJI,1966,,,,,,,,,,
DMA,1966,,,,,,,,,,
DNK,1966,11931740293.0378,,,,,,,,,
DOM,1966,983900000.0,,,,,,,,,
DZA,1966,3039859187.45164,,,,,,,,,
ECU,1966,2429308638.838,,,,,,,,,
EGY,1966,5278005611.91453,,,,,,,,,
ERI,1966,,,,,,,,,,
ESP,1966,29559436182.9186,,,,,,,,,
EST,1966,,,,,,,,,,
ETH,1966,2324466416.0,,,,,,,,,
FIN,1966,9306142171.60056,,,,,,,,,
FJI,1966,150603925.515853,,,,,,,,,
