"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Lithuania","LTU","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.31","15.382","14.654","18.212","19.51","13.223","12.551","10.318","8.122","5.946","4.173","6.019","17.083","21.192","17.906","15.196","13.065","12.181","10.097","9.102","8.5","6.891","7.023","9.268","7.608","6.44","7.301","7.734",
"Luxembourg","LUX","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","2.282","2.05","2.238","1.913","1.765","1.5","1.158","1.187","1.128","1.581","1.871","2.997","2.091","2.482","1.848","1.906","1.778","1.821","1.562","1.934","2.956","3.683","3.504","3.547","3.552","4.317","4.372","3.836","4.01","4.461","5.647","5.87","6.462","6.431","5.544","5.336","5.649","6.602","5.196","4.455","4.966","6.566",
"Latvia","LVA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.09","15","15.364","14.182","14.985","15.125","14.856","12.1","11.172","10.092","7.309","6.511","8.382","20.899","22.747","18.636","16.162","12.6","11.848","11.094","10.895","9.758","8.409","7.199","9.125","8.47","8.111","7.491","7.994",
"Macao SAR, China","MAC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.49","","","","","4.772","3.735","5.6","8.078","8.6","8.11","7.907","7.1","5.6","4.4","3.8","3.5","3.2","4.2","3.52","2.98","2.27","2.23","1.93","1.97","2.3","2.397","2.307","2.128","2.921","","","","",
"St. Martin (French part)","MAF","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","11.283","","","","","13.4","12.8","15","14.2","15.06","12.78","14.03","15.734","18.73","15.85","15.14","17.48","14.18","13.78","12.45","11.27","11.53","10.63","10.81","9.67","9.61","9.49","8.84","8.94","8.43","8.65","9.11","9.49","9.11","8.81","","","","","10.9","10.22","","",
"Monaco","MCO","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.52","","","","","","","","","","","","","","","","4.58","","","","","","","","",
"Moldova","MDA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.32","9.809","8.746","8.169","7.842","8.112","6.826","5.66","3.632","2.484","3.79","3.805","3.244","2.785","2.326","1.846","2.275","2.273","1.937","1.429","1.867","1.483","1.114","1.15","1.964","1.662",
"Madagascar","MDG","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.73","5.3","","3.82","","1.75","","","","","3.25","","0.571","","","1.77","","","","","","","2.943","","",
"Maldives","MDV","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.59","","","","","1.58","","","","","","","","","10.38","","","","","3.193","","6.105","","","5.027","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0037047836216","","","","","6.58927696391844","","","","8.83175575158325","","8.00369741540446","8.8843319251038","8.28513522865877","7.68722681506448","5.47959075696826","5.19697244422538","4.81332867373166","5.27050894442907","5.40209673084781","5.62385785954412","6.7207899274946","6.2256219931478","6.25850067360309","6.20569261084862","5.88665994806802","","5.91349648555207","5.55810632830327","6.27032883669852","6.63251639958201","","","",
"Mexico","MEX","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.41","","","2.61","2.81","3.031","4.17","6.243","4.656","3.12","3.023","2.046","2.26","2.353","2.568","2.916","3.203","3.359","3.378","3.407","3.778","5.358","5.375","5.201","4.899","4.897","4.796","4.222","3.822","3.309","3.191","3.453","4.593","3.89","3.137","2.679","2.601",
"Marshall Islands","MHL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","9.02","","","","","","","","12.19","","","","","","","","","","","","","","","","","","","","","","","4.87","","","","","","","","7.261","","8.863","","","",
"Middle income","MIC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.57335755384868","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","15.6","14.8","15.3","15.8","16.3","16.5","16.9","18.3","19.4","20.1","22.1","23.6","25.8","31.9","35","33","32.5","31.9","30.5","29.48","31.71","36.96","36.74","36.796","35.734","34.751","33.629","32.039","32.856","31.919","31.495","29.005","27.783","27.087","25.003","23.204","21.81","16.662","16.891","16.57","15.838","14.414","13.204",
"Mali","MLI","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","","","","","","","7.16","","","10.58","","1.71","6.04","","","4.549","6.442","6.858","1.418","6.654","1.666","3.091","3.517","","1.895","","",
"Malta","MLT","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","8.2","","8.4","6.9","4.8","4.3","4.1","4.4","4","4.4","5.2","4.8","4.3","5","5.8","6.1","6.3","6.233","6.699","6.263","6.404","6.92","6.27","6.107","5.78","5.571","6.513","6.714","5.982","5.6","6.099","6.135","5.388","4.384","3.843","4.121","3.68","4.659","3.884","3.704","3.672","3.225",
"Myanmar","MMR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","","","","","","","","","","","","","","","","","","","","","","","","3.771","0.665","","1.046","0.625","0.358","1.026","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.99900395057056","","","","","6.60723937536698","","","","","","8.16802656955742","9.13591344951337","8.49723005835283","8.0395519555647","5.52448250539784","5.29637636788815","4.95659890026816","5.42283127178857","5.60483494094551","5.67796042936022","7.07048708653098","6.5834841386439","6.63231990460896","6.72714243797166","6.58510115655487","","","6.17918760752169","6.82304834165501","7.22833571198615","","","",
"Montenegro","MNE","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.16","","18.1","16.25","18.04","18.804","19.5","19.349","20.114","17.897","17.76","18.246","15.385","15.245","14.677","17.475","17.107","16.368","12.283","",
"Mongolia","MNG","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","6.2","7.136","","","7.244","7.2","5.916","5.58","7.125","5.071","4.25","4.023","5.146","5.395","8.406","6.981","5.851","9.854","6.533","8.26","6.836","5.858","",
"Northern Mariana Islands","MNP","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","12.4","","","","","","","","","","","","","","","","4.38","","","4.97","","7.33","","","","","9.66","","","","","","","","","","","","","","",
"Mozambique","MOZ","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.13","","","","","","","","","","","","","","","","","","3.155","","","","","","","6.061","","",
"Mauritania","MRT","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.92","","","","","","","","","","","","","","","","","","","","","","","","8.461","","","","","9.658","","7.971","","","","","",
"Mauritius","MUS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.61","","","","","","7.954","6.481","4.016","5.678","5.769","5.415","5.206","4.044","4.329","4.476","4.911","4.93","4.929","5.355","5.283","4.518","4.641","4.414","4.103","7.563","7.102","4.905","4.233","",
"Malawi","MWI","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","4.9","","","","","","","","","","","","","","","","","","","","","","1.117","","","","","","1.71","","4.093","","","","3.149","","","0.761","","","","",
"Malaysia","MYS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","4.223","","","","","","","","","","1.355","","2.7","3.3","","","","","","","","0.446","","","","2.82","2.47","2.24","3.14","3.5","2.97","3.39","3.31","3.6","3.4","3.44","","","","","","2.91","","","2.67","2.92","3.13","","3.09","","4.45","4.55","3.82","","",
"North America","NAC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.95341539950055","7.57027151740906","8.31300229472588","7.67459953488174","6.64566748096521","6.04496291455344","5.87344132898711","5.36055828897414","4.81818623278846","4.47925123145449","4.19806779008466","5.06815174418645","6.15158197345037","6.4403864163043","5.82770247993568","5.26908454210289","4.83294762858808","4.90461580682102","6.16553354529331","10.2239226980154","10.3538525053512","9.23531393089784","8.17907293660492","7.62936278735067","6.39109903815568","5.59466779390672","5.23057442607512","4.6563884328227","4.17513220284552","3.9717078622285","8.00825267154026","5.70905154996189","3.86858063059034","3.99454419496514","4.40146810062787",
"Namibia","NAM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.57","","","17.9","","","23.23","","","19.1","","","","19.32","","","","","","20.336","","14.656","17.334","16.714","","21.781","","21.131","","","","","","",
"New Caledonia","NCL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1","","","","","","","","","","","","","12.05","","","","","13.74","","","10.156","11.612","10.278","14.116","","10.489","","",
"Niger","NER","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.72","","","","3.4","","","","","","0.398","1.674","","0.602","","","7.761","","0.595","","","0.52","","",
"Nigeria","NGA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","3.72","","","","","","","","","","","","","","","","","","","","","","","","","3.845","","4.026","3.833","3.623","6.135","7.587","","9.254","","","2.427","2.077","2.652",
"Nicaragua","NIC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","3.8","4.7","4.9","7.09","","","","","","","","","","","","4.008","","7.45","5.48","5.13","5.52","4.8","5.7","","","","4.783","5.14","3.836","4.2","3.6","3.1","5.2","","","","","","",
"Netherlands","NLD","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","4.6","","4.69","","4.42","","6.28","","10.886","","9.461","","7.44","7.347","6.77","5.603","5.573","4.038","5.328","6.536","6.097","5.205","4.324","3.358","2.694","2.167","1.815","2.296","3.434","4.331","5.038","4.072","3.289","2.978","3.875","4.519","4.601","5.47","7.188","7.14","6.525","5.579","4.473","3.723","3.4","3.703","3.949","3.268","3.348","3.466",
"Norway","NOR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","1.41","1.04","1.03","1.93","1.44","0.98","1.42","1.6","1.22","1.56","1.54","1.8","2.91","2.04","1.43","1.74","2.97","5.09","5.569","5.846","6.537","6.614","5.953","6.289","4.772","4.392","3.486","3.258","3.617","3.849","3.957","4.457","4.556","4.549","3.445","2.557","2.706","3.547","4.049","3.381","3.57","3.598","3.71","4.56","5.362","4.582","4.034","3.943","4.681","4.573","3.376","3.681","4.139",
"Nepal","NPL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.03","","","","","","","","","1.696","","","","","","","3.4","","9.794","","","","","","","",
"Nauru","NRU","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.02","","","","7.6","","","","","21.36","","10.025","","","","","","","","4.92","","","",
"New Zealand","NZL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","3.672","4.052","5.851","7.456","8.386","11.272","11.4","10.453","8.787","6.454","6.324","6.846","7.824","7.309","6.269","5.486","5.142","4.441","3.563","3.522","3.551","3.36","3.956","5.9","5.963","5.877","6.242","5.305","4.806","4.966","4.806","4.285","4.182","3.821","4.255","3.693","3.082","3.515","4.541",
"OECD members","OED","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3952568107824","6.03715876185687","6.72616109955239","7.19575049177233","7.23204418485344","6.92609508996086","6.91368301370154","6.57591898161518","6.60137664580217","6.62225266869223","6.1540084323949","6.22175510920791","6.82593693234543","6.98675430184135","6.79059012450241","6.46744895152599","5.89729802921131","5.57906945706321","6.02191795411591","8.57635519131614","8.63887827851483","8.0372941879323","7.9478098449495","7.89784986979336","7.25630716685294","6.71095700090146","6.27445056063485","5.71101903487288","5.28844965444432","5.25136795838867","6.94000138601417","6.01369964307523","4.79191098222128","4.67033015826432","4.73418124273627",
"Oman","OMN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.415","","","","","","","","1.802","","0.8","","1.36","1.1","1.6","","",
"Other small states","OSS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.78200647955546","","","","","7.97425048772203","","","",
"Pakistan","PAK","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","3.27","3.18","3.2","3.21","4.54","4.41","4.21","4.18","3.34","2.92","2.74","2.81","4.19","3.79","3.36","3.41","3.71","3.61","3.91","4.09","3.85","5.54","5.31","6.24","6","6.22","5.96","0.642","0.434","0.396","0.58","0.656","0.831","3.637","2.822","1.773","2.796","2.152","","3.955","4.408","5.376","5.489","","","",
"Panama","PAN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","5.21","4.86","5.23","7.14","6.19","6.71","","","6.27","7.68","8.25","9.49","8.7","9.42","14","13.68","10.38","12.82","10.8","9.71","10.67","10.75","11.3","10.73","10.27","8.87","11.06","12.24","11.18","10.55","9.47","8.11","7.19","5.27","3.486","5.11","4.742","3.578","3.112","3.025","3.63","3.753","4.111","4.43","4.288","5.244","13.587","10.066","7.222","5.296","6.617",
"Peru","PER","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.94","","6.05","6.5","4.81","7.5","8.35","","","6.38","4.226","4.644","4.29","4.116","4.834","4.783","4.221","4.272","4.736","3.614","3.648","3.538","3.772","3.124","3.192","2.84","3.261","3.048","3.212","3.548","3.508","3.17","3.08","7.324","4.719","3.496","4.151","4.435",
"Philippines","PHL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","4.61","4.88","4.59","3.14","3.58","3.18","2.59","2.4","","3.19","3.51","3.58","3.69","5.21","4.8","4.95","8.05","7.65","7.32","7.12","9.258","8.891","8.446","8.848","8.853","7.858","8.153","9.815","9.693","10.946","3.497","","3.33","3.348","3.541","3.876","3.255","3.54","3.683","3.486","3.439","3.356","3.285","3.518","2.969","2.598","2.46","2.127","2.049","2.396","3.125","2.415","2.265","",
"Palau","PLW","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.54","","","","","6.35","","","","","3.118","","","","","3.73","","","","","","","","","1.056","","","","","","0.58","","","","",
"Papua New Guinea","PNG","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","","","","","","","","","","","","","","","","","","","","2.683","3.7","","","","","","","","","","","3.144","","",
"Poland","POL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.398","12.652","13.106","12.144","11.002","9.267","8.358","11.547","13.448","17.017","19.327","19.14","17.984","16.383","12.941","8.986","6.427","7.782","9.337","9.028","9.427","9.709","8.518","7.335","6.114","4.872","3.846","3.02","3.057","3.256","2.778","2.704","2.644",
"Pre-demographic dividend","PRE","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico (US)","PRI","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","11.87","12.31","12.13","13.84","","21.8","21.19","18.64","17.72","","20.41","23.33","26.52","23.79","24.75","22.6","20.32","18.25","","17.56","18.8","19.09","19.38","","16.04","14.96","14.91","14.41","13.52","11.93","","13.37","12.77","11.47","12.22","11.21","11.96","12.83","17","18.9","18.2","16.2","","","13.8","","","","","15.037","","","","",
"Korea, Dem. People's Rep.","PRK","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","1.35","4.1","6","","5.32","4.73","","","","4.6","","6.16","6.711","5.777","4.294","3.484","3.271","2.596","3.366","4.522","5.852","6.477","6.357","5.803","3.801","4.177","3.039","2.89","3.812","5.163","5.576","6.654","6.535","6.597","6.475","8.828","9.757","12.345","15.525","16.041","13.511","12.153","10.996","8.416","6.568","5.803","6.629","6.441","5.724","6.143","6.03",
"Paraguay","PRY","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","4.59","3.61","","5.41","9.79","9.12","5.11","6.3","6.46","4.84","6.21","6.13","5.36","5.96","5.57","4.89","3.1","7.82","4.53","4.036","4.884","6.78","5.57","7.909","5.854","5.265","3.876","4.4","3.433","3.42","4.674","3.619","3.494","3.102","3.967","3.819","4.285","4.26","4.996","5.289","5.359","5.853","5.686","5.665","4.662","4.432",
"West Bank and Gaza","PSE","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.085","23.256","29.78","24.463","24.854","20.655","20.244","19.15","23.667","20.526","21.386","16.504","17.613","18.195","19.196","20.199","20.581","21.534","22.419","21.349","22.476","22.382","20.342","","31.746",
"Pacific island small states","PSS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.16215238195679","6.06315303072175","6.6475111609435","7.23680818870083","7.15135782402689","6.64710082694478","6.80282354485634","6.71839479977202","6.75326222423274","6.24794232555633","5.69455962514205","5.75563039418859","6.24942975302381","6.45929160809643","6.32746256163703","6.02110607617523","5.67004379517455","5.30209542422601","5.75985321984943","8.46847345850512","8.68719773466594","8.10385542327262","8.10433582824492","8.07420674245751","7.44162684759857","6.85642590026451","6.42367420181895","5.83237340487824","5.28217136391738","4.93065731633184","6.64622454790853","5.78965930522028","4.45761686454854","4.47054473781486","4.61614453197109",
"French Polynesia","PYF","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.2","","","","","","","","","","","","","","10.61","","","","","11","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05","","","0.22","0.14","0.14","0.14","0.17","0.14","0.09","0.07","0.06","0.06","0.06","0.05","0.05","0.07","0.08","0.08","","",
"Romania","ROU","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6","","7.67","7.51","6.26","5.185","5.769","6.862","7.492","7.048","8.551","7.427","9.022","7.784","8.219","7.229","6.681","7.671","7.566","7.742","7.354","7.707","7.347","7.532","6.588","5.602","4.713","4.311","5.29","5.976","6.03","5.934","5.714",
"Russian Federation","RUS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.194","5.937","8.293","9.675","9.996","12.137","","","","","","","","7.311","7.497","6.433","6.571","9.028","7.915","6.99","5.83","5.818","5.532","5.862","5.788","5.395","4.938","4.661","5.664","4.669","3.777","2.969","2.341",
"Rwanda","RWA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","","0.6","","","","","0.82","","","","","","1.15","","","","","","","","","","","","1.086","","","11.17","10.223","10.499","10.858","14.261","13.688","10.497","9.581",
"South Asia","SAS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.239","","","","","","2.9375876220714","","","","","3.70353906537579","","","","","2.89501097943766","","3.04299693795613","","","","","","7.56514232100077","6.60096085015226","8.17340340756333","6.68535813699715","4.84401496248026","4.13901266349587","4.20916411116683",
"Saudi Arabia","SAU","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4","","","","","","","3.688","3.782","3.874","4.213","4.359","4.488","4.602","4.706","4.207","3.544","3.529","3.45","","2.924","2.8","2.864","2.4","2.5","3.224","3.239","2.474","3.887","3.472","2.637","2.082","1.894",
"Sudan","SDN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","21.4","","","","","21.2","","13.1","14.53","","","","","","","","","","","","","","","","","","","","","","12.832","9","","12.371","","","","","","","","","","","5.971","","",
"Senegal","SEN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.94","","","","","2.697","","","","6.388","4.241","4.412","","2.752","","","3.663","3.986","5.058",
"Singapore","SGP","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","3.89","3.4","1.82","1.61","1.58","1.38","1.23","1.49","2.62","4.48","7.44","5.41","4.09","2.58","","2.2","3.03","2.87","2.78","3.21","3.38","2.43","3.22","4.64","3.9","3.68","5.56","5.76","5.57","","4.14","3.64","3.61","5.37","3.9","3.58","3.34","3.46","3.46","3.64","3.78","4","","3","3.9","4.332","3.394","3.226","2.772",
"Solomon Islands","SLB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.25","","","","0.668","","","","","","","","","","","",
"Sierra Leone","SLE","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.839","4.5","","","","","","","","","","5.577","","","","4.268","","","","","","",
"El Salvador","SLV","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","10.99","","","","","12.44","7.48","","10.98","9.54","10.09","8.3","8.44","11.77","8.45","8.69","8.38","9.52","7.94","8.4","9.05","8.11","8.1","9.2","8.7","8.87","8.45","8.3","7.46","9.03","5.419","4.92","4.228","3.959","4.89","4.37","4.828","4.654","4.187","4.018","4.715","4.017","2.783","2.714","",
"San Marino","SMR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","1.8","2.7","","","","3.9","3","3.2","2.8","2.7","2.1","2.4","2.3","2","2.6","1.6","1.5","2","1.9","1.8","1.6","1.7","","","","","1.69","1.24","","","2.35","2.13","","3.36","3.94","4.28","4.42","3.52","4.92","4.81","4.63","4.48","3.49","2.92","","",
"Somalia, Fed. Rep.","SOM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.167","","","","","",
